BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
13.457564,0.833333,0,0,0,36.558778,0,0,0,0.166667,2,0,500,52.549959,55.755628,0.25,6
383.449462,1,1159.06,1146.06,13,0,0.75,0.75,0.083333,0,0,28,500,1346.951277,262.260305,0.083333,12
5643.992345,1,6141.58,5070.48,1071.1,1003.760024,1,0.916667,1,0.333333,6,92,13000,11514.83756,1494.575739,0,12
700.100691,1,7244.98,2457.47,4787.51,0,1,0.833333,1,0,0,110,6200,6151.929937,197.28441,0.75,12
566.477136,1,5370.39,1129.3,4241.09,0,1,0.5,1,0,0,60,5700,4124.004704,224.493971,0.5,12
81.311082,0.727273,851.38,851.38,0,0,0.416667,0.416667,0,0,0,6,8500,964.675607,71.093469,0.25,12
259.15982,1,1971.9,1580.98,390.92,19.395458,0.833333,0.5,0.5,0.083333,1,20,1800,2170.921218,167.050694,0.166667,12
2870.08219,0.909091,490.21,490.21,0,10735.1018,0.272727,0.272727,0,0.636364,29,3,6000,5956.127312,991.468328,0,11
1765.263223,1,73.8,0,73.8,0,1,0,1,0,0,12,1800,356.324476,679.20095,0,12
138.489138,1,1455.68,1237.92,217.76,0,1,1,0.083333,0,0,30,500,1330.92776,177.486834,1,12
42.288669,1,313.36,0,313.36,0,0.666667,0,0.666667,0,0,8,2000,428.089548,189.922028,0.666667,12
5178.179489,1,3937.59,2606.42,1331.17,0,1,0.75,0.833333,0,0,54,9500,1248.498168,1143.849403,0,12
1030.503395,1,25.26,25.26,0,0,0.166667,0.166667,0,0,0,2,3000,1135.363289,237.276808,0,12
3661.051976,1,764,515.45,248.55,1203.317833,0.166667,0.166667,0.166667,0.25,3,13,9000,872.241096,985.784518,0,12
1300.793883,1,1282.2,0,1282.2,0,1,0,1,0,0,12,1200,1407.623536,1230.452069,0,12
788.9737,1,4574.79,4149.47,425.32,2604.900847,1,0.583333,0.833333,0.166667,4,46,9500,5097.91073,366.740483,0.083333,12
3386.490883,1,560.98,427.22,133.76,2008.153534,1,0.727273,0.363636,0.545455,9,20,10100,1039.000037,886.050237,0,11
191.450711,1,1641.07,1641.07,0,380.972341,0.666667,0.666667,0,0.083333,1,15,500,1583.918811,137.046292,0.636364,12
2885.068871,1,0,0,0,255.676579,0,0,0,0.25,3,0,3000,712.676699,618.776921,0,12
2493.589343,1,4655.55,3299.43,1356.12,0,0.75,0.5,0.666667,0,0,44,6500,1231.610235,832.178621,0,12
1439.343061,0.909091,571.91,571.91,0,0,0.25,0.25,0,0,0,5,2100,2573.55754,756.220978,0,12
22.187914,1,0,0,0,147.48527,0,0,0,0.083333,1,0,3000,182.533898,155.060934,0.083333,12
6256.556896,1,0,0,0,2045.731359,0,0,0,0.416667,14,0,6500,1573.751794,2135.483305,0,12
2613.123168,1,0,0,0,609.316112,0,0,0,0.166667,3,0,3000,592.143167,1404.749726,0,12
35.518273,0.909091,283.8,0,283.8,0,0.833333,0,0.75,0,0,10,2500,302.73613,171.008635,0.666667,12
1462.74666,1,2400.37,2113.74,286.63,0,1,0.666667,1,0,0,34,1700,2893.730422,757.436645,0,12
38.424273,1,442.04,0,442.04,0,0.666667,0,0.666667,0,0,12,2000,435.927928,129.152786,0.8,12
452.094148,1,5073.53,4752.26,321.27,0,1,1,0.666667,0,0,54,7000,3923.560419,176.275371,1,12
10.318754,0.625,102.66,0,102.66,0,0.375,0,0.25,0,0,3,1500,190.431856,55.178854,0,8
5182.092727,1,3183.43,1049.3,2134.13,445.337568,1,0.25,1,0.166667,7,67,6000,2400.861889,2257.788425,0,12
1922.172543,1,0,0,0,1810.839188,0,0,0,0.166667,5,0,2000,481.087934,655.365553,0,12
1607.551793,0.909091,0,0,0,4078.383904,0,0,0,0.583333,17,0,2500,3636.677131,485.333114,0,12
634.088475,0.75,2194.29,2065.25,129.04,0,0.75,0.625,0.375,0,0,14,10000,408.701268,201.735817,0.2,8
3457.722387,1,229,229,0,2102.258461,0.083333,0.083333,0,0.25,8,1,8000,3679.035805,792.385386,0,12
77.285458,1,495,0,495,0,1,0,0.916667,0,0,12,1500,416.913773,206.712535,0.181818,12
44.525353,0.142857,554.16,500,54.16,292.924759,0.142857,0.142857,0.142857,0.142857,1,3,1200,0,,0,7
1101.328772,0.727273,0,0,0,3061.014837,0,0,0,0.333333,12,0,3000,649.339928,432.288614,0,12
54.738397,0.909091,1326.75,0,1326.75,0,1,0,1,0,0,30,1500,1132.512843,134.186632,0.818182,12
2456.499396,1,4791.33,2067.8,2723.53,0,1,0.666667,1,0,0,78,6500,839.407521,817.36242,0,12
0.892901,0.363636,492,0,492,0,1,0,1,0,0,24,7500,450.655804,19.582178,0,12
6366.085376,0.818182,407.86,307.8,100.06,14827.30716,0.083333,0.083333,0.083333,0.166667,2,5,12500,5722.548016,1746.966239,0,12
12.784443,0.625,94.71,0,94.71,0,0.875,0,0.75,0,0,7,1500,144.041664,78.033738,0,8
2162.267501,1,151.13,151.13,0,1005.55853,0.166667,0.166667,0,0.166667,3,3,2500,466.376831,619.460541,0,12
6460.838794,1,6814.47,6814.47,0,0,1,1,0,0,0,15,13000,1917.817732,1643.130029,0,12
2928.480007,1,5747.76,4021.77,1725.99,0,1,0.583333,1,0,0,81,8000,4901.164291,788.689176,0,12
3767.546906,1,3545.56,1653.36,1892.2,1841.555758,1,0.75,1,0.083333,1,30,9000,4061.59893,1007.691447,0,12
767.871111,1,1878.51,0,1878.51,929.9471,0.833333,0,0.75,0.5,6,22,2500,1261.146488,270.076156,0,12
150.071799,0.818182,1800,0,1800,0,0.75,0,0.666667,0,0,9,5000,2021.257541,166.582953,1,12
1420.065008,1,0,0,0,916.054835,0,0,0,0.1,2,0,3000,219.39817,289.556813,0,10
182.514528,1,157.67,0,157.67,214.94366,0.916667,0,0.916667,0.416667,6,11,1000,138.547392,209.716038,0,12
8040.732429,1,0,0,0,3500.334072,0,0,0,0.333333,21,0,12000,2709.478892,2044.554634,0,12
8073.909084,1,0,0,0,3860.699586,0,0,0,0.916667,25,0,8500,2414.311297,2333.795712,0,12
240.110414,1,3510.42,1732.87,1777.55,0,0.916667,0.416667,0.75,0,0,37,6500,3868.013636,188.187607,0.545455,12
1608.052487,0.545455,0,0,0,2496.721337,0,0,0,0.25,3,0,5000,9933.62261,684.647727,0.166667,12
14.434808,1,237.48,0,237.48,0,1,0,1,0,0,12,2500,216.922698,169.95303,1,12
20.639295,0.454545,464.64,0,464.64,0,1,0,1,0,0,12,3000,919.544492,84.153407,0.545455,12
772.008306,1,0,0,0,1428.576393,0,0,0,0.083333,3,0,1500,981.286103,263.394207,0.083333,12
1047.854274,1,384,0,384,0,1,0,1,0,0,12,1000,530.36208,1127.724623,0,12
2251.631886,1,3727.77,3227.85,499.92,0,1,0.083333,1,0,0,14,3150,3516.064225,795.92781,0.083333,12
5292.264382,1,0,0,0,3383.299741,0,0,0,0.666667,9,0,8000,994.210187,1051.709303,0,9
1131.503917,1,120,120,0,0,0.083333,0.083333,0,0,0,1,1200,352.210107,470.738221,0,12
44.635372,0.727273,640,0,640,0,0.909091,0,0.818182,0,0,10,6000,596.47654,76.801019,0,11
1.155609,0.181818,117.68,0,117.68,0,0.25,0,0.25,0,0,4,1500,405.194961,54.016822,0.75,12
592.416944,1,6228.01,3454.7,2773.31,0,1,1,1,0,0,117,4500,6052.32316,169.979797,1,12
5030.927831,1,99,99,0,2999.769235,0.166667,0.166667,0,0.583333,10,2,6000,1144.381323,1143.067027,0,12
809.572784,1,691.66,691.66,0,992.321871,0.333333,0.333333,0,0.25,4,4,1500,1395.925667,263.711559,0,12
26.485924,1,256.44,0,256.44,0,0.666667,0,0.666667,0,0,12,1500,235.328971,162.324595,0.166667,12
528.324583,0.909091,0,0,0,2101.089889,0,0,0,0.416667,7,0,3000,1398.911214,167.442242,0.333333,12
471.104779,1,0,0,0,58.192353,0,0,0,0.25,3,0,500,165.27161,190.841988,0,12
37.615084,0.909091,229.5,0,229.5,0,0.5,0,0.416667,0,0,6,6000,229.256141,180.598109,0.444444,12
304.945628,1,2788.81,2788.81,0,266.383091,0.727273,0.727273,0,0.090909,6,22,4000,2803.353036,130.626533,0.714286,11
455.452678,0.909091,1301.25,1301.25,0,0,0.5,0.5,0,0,0,9,1500,472.453467,170.192614,0,12
988.405365,1,637.97,45.65,592.32,38.322217,1,0.083333,1,0.083333,1,25,1000,864.471651,903.567225,0,12
215.475718,1,670.65,300,370.65,0,1,0.083333,0.916667,0,0,18,3000,366.634123,185.037922,0.3,12
127.808682,1,2802.08,2213.43,588.65,0,1,1,0.583333,0,0,36,6500,2384.646953,160.547945,0.363636,12
95.802358,1,218.96,0,218.96,0,0.909091,0,0.909091,0,0,10,2500,120.526564,161.17012,0,11
616.570241,0.818182,5788.81,5788.81,0,0,0.5,0.5,0,0,0,13,7000,5891.252034,285.762299,0.2,12
1212.237847,1,400,0,400,1141.617933,1,0,0.9,0.2,3,10,1200,424.376685,1480.270923,0,10
4202.1695,1,462,462,0,4776.10477,0.166667,0.166667,0,0.416667,10,2,8000,1010.799168,1541.756326,0,12
917.531824,1,0,0,0,1273.778445,0,0,0,0.083333,1,0,1600,1498.695114,331.493084,0.083333,12
2610.997575,0.818182,328.7,328.7,0,0,0.333333,0.333333,0,0,0,4,8000,4256.385553,935.303835,0,12
1134.726574,1,0,0,0,19.555003,0,0,0,0.083333,1,0,1200,78.603131,7639.575747,0,12
697.525591,1,462.38,45.65,416.73,345.3272,0.5,0.083333,0.5,0.083333,1,12,1000,134.938594,376.703445,0,12
128.558239,1,720,0,720,0,1,0,0.916667,0,0,12,1000,598.322582,197.443037,0.090909,12
1329.826951,1,1304.96,1304.96,0,18.427395,0.25,0.25,0,0.083333,1,7,7500,625.414678,402.131301,0,12
4587.062248,1,333.28,0,333.28,77.956377,0.583333,0,0.583333,0.083333,1,8,5000,1234.809537,1673.959822,0,12
1078.3009,1,0,0,0,1537.88642,0,0,0,0.666667,16,0,1500,199.01051,226.880981,0,6
765.146736,0.5,0,0,0,2907.520964,0,0,0,0.375,13,0,2500,1852.897173,514.143157,0,8
561.346036,1,4430.12,2992.49,1437.63,80.614627,1,1,0.75,0.083333,1,68,4500,3750.631255,183.469161,0.083333,12
28.155795,0.454545,324.17,0,324.17,0,0.416667,0,0.416667,0,0,5,1500,354.506682,83.999117,0.4,12
1295.446588,1,886.37,886.37,0,1310.182842,0.333333,0.333333,0,0.416667,8,7,1800,2966.291948,493.349977,0,12
22.242824,1,236.28,236.28,0,0,0.833333,0.833333,0,0,0,10,4000,258.45701,153.481269,0.545455,12
11083.32542,1,2126.7,2026.7,100,1622.219455,0.5,0.25,0.416667,0.5,7,10,15000,2494.033369,2642.937347,0,12
23.394411,0.272727,1346.28,0,1346.28,0,1,0,1,0,0,12,2000,712.149153,54.79166,0,12
3029.388362,1,71.99,0,71.99,4865.41145,0.166667,0,0.166667,0.166667,2,2,7500,887.3365,915.671887,0,12
7611.152584,1,3707.79,3707.79,0,0,0.666667,0.666667,0,0,0,57,12000,4610.460803,4441.612219,0,12
68.007411,1,488.66,0,488.66,0,1,0,0.9,0,0,19,1500,303.387025,143.461021,0.25,10
97.707192,0.833333,634.55,0,634.55,0,0.833333,0,0.666667,0,0,10,1000,561.460058,81.781365,1,6
4279.153917,1,1006.17,1006.17,0,0,0.3,0.3,0,0,0,9,7500,836.921157,920.73478,0,10
15.978538,1,136.92,0,136.92,0,1,0,1,0,0,12,2500,132.182438,130.9779,0.181818,12
8.415931,0.545455,136.36,0,136.36,0,0.333333,0,0.25,0,0,5,1000,333.700979,113.721974,0.5,12
2513.983606,1,0,0,0,6140.025312,0,0,0,0.25,4,0,6000,560.461934,741.924179,0,12
92.859389,1,468.96,0,498.96,0,1,0,0.833333,0,0,5,1000,348.784045,87.169565,1,6
3985.637748,1,20,20,0,1306.18399,0.083333,0.083333,0,0.333333,5,1,6000,1203.180838,1148.848564,0,12
268.577278,0.181818,0,0,0,5625.798427,0,0,0,0.083333,1,0,9000,34107.07499,761.962503,1,12
39.274052,0.545455,431.49,431.49,0,0,0.333333,0.333333,0,0,0,7,1500,745.768447,107.848735,0,12
92.007959,1,1265.58,0,1265.58,0,1,0,1,0,0,26,5700,1341.967777,178.143055,1,12
3171.17541,1,109.16,0,109.16,4586.702891,0.083333,0,0.083333,0.333333,10,1,6000,598.08223,1307.447265,0,12
670.425221,1,349,0,349,0,0.166667,0,0.083333,0,0,2,1950,563.652253,218.138964,0,12
183.28584,1,23.75,23.75,0,64.006247,0.083333,0.083333,0,0.083333,2,1,500,584.679478,139.651483,0.083333,12
1094.632736,1,503.41,0,503.41,445.031842,1,0,1,0.833333,21,21,1000,1108.862245,1194.024777,0,12
1311.952719,0.909091,2092,1242,850,0,0.75,0.333333,0.5,0,0,15,5181.818182,3476.019003,330.828719,0,12
2740.10065,1,169.19,169.19,0,464.040014,0.083333,0.083333,0,0.083333,1,2,3200,1108.374243,625.831281,0,12
133.724675,0.818182,1499.94,0,1499.94,0,0.75,0,0.666667,0,0,9,5000,1353.4934,144.022718,0.666667,12
2783.614341,1,1725.05,700.05,1025,1004.424902,0.916667,0.333333,0.75,0.416667,5,18,5000,812.534656,934.885255,0,12
680.889818,1,2445.24,2253.76,191.48,0,1,1,0.333333,0,0,36,3400,2082.619124,192.20043,0,12
0,0,0,0,0,181.64979,0,0,0,0.083333,1,0,2500,1140.957855,,0,12
7.310526,0.727273,70,0,70,0,0.666667,0,0.583333,0,0,8,5000,98.099008,51.285181,0.454545,12
43.087983,0.571429,133,133,0,0,0.142857,0.142857,0,0,0,1,3000,189.248952,96.858626,0,7
1114.122532,1,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1,9,1200,631.49296,668.171959,0,12
9309.635579,1,9007.67,8775.37,232.3,0,1,1,0.25,0,0,87,15000,5528.180381,2618.776868,0,12
3596.749572,1,0,0,0,1172.638871,0,0,0,0.166667,3,0,6000,1499.401344,765.099049,0,12
982.566805,1,282.39,0,282.39,0,0.583333,0,0.583333,0,0,7,1000,722.645708,935.878792,0,12
2579.635387,0.545455,0,0,0,6466.73381,0,0,0,0.090909,1,0,7000,1415.843333,2022.852618,0,11
108.386507,1,211.9,211.9,0,0,0.166667,0.166667,0,0,0,2,5100,131.85375,125.337911,0,12
356.52371,1,1819,749.9,1069.1,0,0.833333,0.333333,0.75,0,0,27,1200,1402.326881,186.651138,0,12
100.123394,1,320,0,320,0,1,0,0.875,0,0,8,1000,161.356208,132.522411,0,8
5995.793488,1,0,0,0,3454.101774,0,0,0,0.416667,12,0,6500,1868.475426,1486.185877,0,12
31.072032,1,234.58,0,234.58,0,1,0,1,0,0,24,2000,224.626205,155.920337,0.416667,12
3702.768802,1,0,0,0,3097.33974,0,0,0,0.5,9,0,6000,2617.067343,786.162283,0,12
3830.916541,1,4065.66,1681.51,2384.15,2411.584248,1,0.333333,1,0.333333,5,36,5000,3811.271434,1169.995934,0,12
8.576818,0.181818,80,80,0,0,0.083333,0.083333,0,0,0,1,7500,76.188977,14.667507,0,12
0,0,125.37,0,125.37,0,1,0,1,0,0,7,1500,0,,0,7
230.823876,1,1842.33,0,1842.33,0,0.916667,0,0.833333,0,0,12,3000,1651.128297,174.020429,0.333333,12
146.616802,0.363636,0,0,0,614.430788,0,0,0,0.166667,2,0,1200,216.978003,173.047732,0,12
72.518075,1,525,0,525,0,1,0,1,0,0,12,1000,553.4725,181.029848,0.4,12
2130.050015,1,1044.2,835.96,208.24,0,1,0.7,0.7,0,0,26,6000,597.906134,422.543556,0,10
282.070933,1,1926.19,569.8,1356.39,500.865079,1,0.333333,0.916667,0.333333,6,43,7000,2609.18811,189.423175,0.333333,12
2141.675003,1,0,0,0,2314.315073,0,0,0,0.222222,4,0,2500,444.710357,455.578433,0,9
6877.333016,1,0,0,0,3801.1506,0,0,0,0.25,3,0,9000,1370.858877,1757.148202,0,12
2508.850418,1,0,0,0,58.981572,0,0,0,0.166667,1,0,6000,454.176213,373.241553,0,6
5873.201628,1,146.68,42.66,104.02,2206.510074,0.25,0.083333,0.166667,0.333333,7,5,8000,1951.218091,1669.058818,0,12
177.822533,1,0,0,0,212.597424,0,0,0,0.090909,1,0,3000,141.272092,271.376651,0,11
40.607669,1,479,80,399,0,0.916667,0.083333,0.666667,0,0,14,2000,389.241521,141.850602,0.8,12
1201.204437,1,117.89,117.89,0,0,0.333333,0.333333,0,0,0,4,1200,283.696314,454.665216,0,12
4486.637152,1,1712.75,1712.75,0,13665.03207,0.25,0.25,0,0.75,15,4,9500,10105.48672,1154.029789,0,12
1597.911395,1,0,0,0,162.919727,0,0,0,0.25,3,0,1800,548.420841,416.956325,0,12
5429.735607,1,1000,1000,0,3807.688019,0.333333,0.333333,0,0.5,10,4,6000,2686.360691,4471.491241,0,12
248.243958,0.272727,0,0,0,1423.527628,0,0,0,0.166667,3,0,3500,181.018701,341.269008,0,12
39.37618,1,256.5,0,256.5,0,0.75,0,0.666667,0,0,9,1200,164.37267,131.106729,0.166667,12
9.503968,1,96.62,0,96.62,0,1,0,1,0,0,19,4500,1086.932525,92.217936,0.25,12
2640.820976,0.9,1167.86,0,1167.86,3463.175221,0.8,0,0.7,0.6,15,13,8000,538.132963,641.479689,0,10
1908.569743,1,0,0,0,4604.425401,0,0,0,0.416667,6,0,5400,2118.553043,471.692662,0,12
779.500096,1,689.4,689.4,0,0,1,1,0,0,0,12,7000,1663.032141,269.813501,0,12
97.617137,0.222222,736,736,0,0,0.222222,0.222222,0,0,0,2,1500,0,,0,9
888.406678,1,347.7,0,347.7,0,0.75,0,0.75,0,0,9,1000,300.871084,444.166223,0,12
26.572803,1,277.33,0,277.33,0,1,0,0.916667,0,0,17,6000,258.265698,129.984016,1,12
348.342172,0.909091,11878.25,7958.96,3919.29,0,1,1,0.416667,0,0,103,6000,11845.84124,156.68356,0.6,12
2468.506177,1,0,0,0,648.808629,0,0,0,0.25,4,0,2500,601.740186,1085.79506,0,12
381.627688,1,1266.2,1153.56,112.64,0,0.75,0.666667,0.166667,0,0,21,1500,693.809552,179.077356,0,12
94.280326,1,846.06,312.4,533.66,0,1,0.166667,0.916667,0,0,21,9000,922.71497,171.595701,0.75,12
11.25397,0.888889,154.64,0,154.64,0,0.888889,0,0.777778,0,0,8,1500,123.322205,130.085578,0.857143,9
1089.219786,1,639.15,639.15,0,443.668004,0.416667,0.416667,0,0.333333,5,11,3000,1095.752072,270.736901,0,12
1486.00963,1,757.6,702,55.6,374.404841,0.416667,0.333333,0.083333,0.083333,1,6,5000,932.414285,391.326386,0,12
2425.836071,1,3502.99,2968.85,534.14,0,1,0.833333,0.416667,0,0,74,7000,3871.983102,587.744916,0,12
7283.579076,1,209.07,209.07,0,7545.629864,0.083333,0.083333,0,0.333333,9,1,11500,1543.541917,2818.721047,0,12
610.678403,0.909091,3724.25,3301.53,422.72,72.477223,1,0.833333,1,0.083333,1,39,4000,6486.900601,173.296445,0.2,12
5868.206909,1,911.56,683,228.56,5761.320083,0.833333,0.666667,0.75,0.833333,45,45,9000,1068.212206,1894.826566,0,12
4755.943819,1,3785.85,3583.95,201.9,529.171674,1,1,0.166667,0.416667,12,46,10500,1212.369561,991.435532,0,12
1204.102388,1,1658.81,45.65,1613.16,804.558218,1,0.083333,1,0.083333,4,49,1000,3051.991292,3497.894585,0.083333,12
2311.164692,1,318.85,0,318.85,3541.752608,0.75,0,0.75,0.333333,4,9,5000,526.713137,735.303992,0,12
608.752081,1,5446.88,3466.22,1980.66,0,0.916667,0.25,0.916667,0,0,45,9500,5623.305898,233.917424,1,12
418.937604,1,1166.24,679.73,486.51,0,0.75,0.75,0.583333,0,0,39,7000,846.60721,194.955516,0,12
284.43378,0.363636,212.92,0,212.92,0,0.833333,0,0.833333,0,0,15,1500,1202.791804,150.107024,0,12
40.640681,1,441.23,0,441.23,0,0.916667,0,0.833333,0,0,17,5000,379.012616,149.294359,0.5,12
1222.164025,1,0,0,0,2397.676198,0,0,0,0.416667,10,0,3000,385.290048,473.106541,0,12
1683.116573,1,98,98,0,240.304769,0.083333,0.083333,0,0.166667,4,1,1800,554.101761,556.407341,0,12
467.439275,1,0,0,0,938.573177,0,0,0,0.333333,6,0,800,581.994796,214.399847,0,12
3586.66025,1,342,177,165,5409.095889,0.333333,0.166667,0.166667,0.416667,18,5,6000,5949.072074,1315.504162,0,12
88.012898,0.545455,975,0,975,0,0.583333,0,0.583333,0,0,11,2725,1930.437135,142.662885,0.857143,12
510.339352,1,509.55,509.55,0,696.126211,0.25,0.25,0,0.166667,4,6,2500,1346.043822,194.915188,0.1,12
2712.176691,1,0,0,0,1835.81077,0,0,0,0.416667,12,0,3000,659.76111,1053.773309,0,12
91.597667,1,947.97,0,947.97,0,1,0,1,0,0,28,5000,876.723841,164.622858,0.833333,12
803.68596,1,1690.93,1690.93,0,0,0.6,0.6,0,0,0,25,1200,1783.396008,509.554302,0,10
8.844399,0.181818,116.68,0,116.68,0,0.166667,0,0.166667,0,0,2,3000,677.982898,123.107146,0.666667,12
87.462633,0.454545,0,0,0,1251.696029,0,0,0,0.083333,1,0,2000,2678.249487,114.91159,0.333333,12
863.988978,0.555556,160.8,0,160.8,2259.94053,0.555556,0,0.444444,0.333333,3,5,3000,216.340896,461.990627,0,9
341.467517,1,3446.96,2831.62,615.34,0,1,1,0.333333,0,0,46,10500,3273.239834,187.681228,1,12
63.615822,0.545455,970.57,970.57,0,0,0.5,0.5,0,0,0,7,7200,1113.617785,123.734011,0.75,12
26.800912,1,163.2,0,163.2,0,0.75,0,0.75,0,0,9,3000,144.275838,130.672307,0,12
313.802253,1,1146.37,792.1,354.27,1429.340234,0.583333,0.416667,0.416667,0.333333,8,22,2000,2736.9303,156.020535,0.181818,12
250.758639,1,1274.55,771.58,502.97,0,1,1,0.583333,0,0,25,7000,1282.879804,188.808807,0.416667,12
3.744789,0.090909,78.33,0,78.33,0,0.083333,0,0.083333,0,0,1,1000,0,,0,12
745.342323,1,49.25,49.25,0,0,0.083333,0.083333,0,0,0,1,1000,370.390221,215.208576,0,12
1322.64748,1,799.92,0,799.92,0,1,0,1,0,0,20,1000,469.485706,9299.951204,0,12
1009.062757,1,702.4,265.6,436.8,0,1,0.25,1,0,0,28,7500,1184.723606,245.887258,0,12
8159.168439,1,2453.07,1845.55,607.52,3278.461198,1,0.916667,1,0.25,3,42,15000,1698.958527,2137.893656,0,12
98.039262,1,258.36,0,258.36,0,0.857143,0,0.714286,0,0,6,1500,146.073798,99.260979,0,7
4013.183067,1,2591.77,1956.09,635.68,1437.475493,1,0.75,1,0.25,4,54,8500,8342.187656,997.196,0.083333,12
91.705554,1,1468.1,1468.1,0,0,0.833333,0.833333,0,0,0,27,3000,1502.962138,110.071016,0.5,12
1168.844004,0.454545,1310.31,1310.31,0,1502.01432,0.083333,0.083333,0,0.083333,5,1,3500,272.821647,1227.013099,0,12
240.439583,0.545455,481.01,481.01,0,461.403602,0.333333,0.333333,0,0.333333,6,4,1200,139.715889,174.17913,0,12
62.320028,1,500,0,500,0,1,0,0.833333,0,0,6,1000,456.745027,73.848755,1,6
21.494012,0.545455,417,0,417,0,0.416667,0,0.416667,0,0,6,5000,394.135239,97.638234,0.454545,12
398.341908,0.272727,0,0,0,3623.583341,0,0,0,0.083333,2,0,18000,7705.86499,166.965184,0,12
951.309137,1,137.03,137.03,0,1171.933912,0.111111,0.111111,0,0.111111,2,3,1200,312.729653,269.716306,0,9
24.463674,0.818182,254.37,0,254.37,0,0.75,0,0.666667,0,0,10,4000,206.073166,128.455136,0.125,12
82.803156,1,756.68,597.35,159.33,0,1,1,0.166667,0,0,14,4000,699.109729,177.91561,1,12
7370.257624,1,0,0,0,1194.995991,0,0,0,0.666667,8,0,7500,2278.457657,2202.491764,0,12
1514.750841,1,3873.5,2642.14,1231.36,2306.919698,1,1,1,0.416667,6,50,8500,3729.948989,436.253648,0,12
234.36305,0.727273,668.27,0,668.27,0,0.583333,0,0.5,0,0,8,4000,143.21216,191.898595,0,12
2150.212841,1,4096.08,3238.27,857.81,0,1,0.666667,0.833333,0,0,45,8500,587.669772,503.201988,0,12
242.450349,0.818182,223.6,55.6,168,0,0.75,0.75,0.083333,0,0,11,4500,1358.034176,134.06456,0.142857,12
185.396312,1,0,0,0,842.456926,0,0,0,0.363636,7,0,1000,117.542764,137.6915,0,11
811.071722,1,208.92,0,208.92,206.635247,0.666667,0,0.666667,0.166667,2,8,2500,282.414709,346.656778,0,12
1315.478789,1,88.08,0,88.08,154.311694,0.5,0,0.416667,0.083333,2,6,1500,453.199092,321.319929,0,12
1399.595729,1,1004.98,474.58,530.4,216.03202,0.833333,0.25,0.75,0.083333,2,34,1800,553.872653,979.001587,0,12
429.157725,1,170,170,0,0,0.166667,0.166667,0,0,0,2,6500,694.899932,210.984965,0,12
5131.239119,1,0,0,0,7216.567867,0,0,0,0.25,3,0,13000,1194.04075,1190.260209,0,12
72.02566,1,222.6,222.6,0,0,0.333333,0.333333,0,0,0,4,7500,390.258331,147.64645,0,12
4070.500764,0.833333,710.8,140,570.8,4620.069456,0.833333,0.166667,0.666667,0.166667,11,16,4900,364.205524,3231.905456,0,6
8315.894044,1,8391.55,0,8391.55,0,1,0,1,0,0,199,8500,6322.388249,7912.050279,0,12
11.567196,0.454545,116.97,0,116.97,0,0.25,0,0.25,0,0,6,2500,387.714131,140.21546,0.333333,12
14.773807,0.272727,160,0,160,0,0.181818,0,0.090909,0,0,2,1800,377.03508,210.244734,1,11
3492.064185,1,0,0,0,522.551112,0,0,0,0.090909,1,0,12500,1349.873959,790.534808,0,11
1998.319924,1,5400.64,4694.12,706.52,0,1,0.916667,0.833333,0,0,61,6850,3359.914173,527.235281,0.090909,12
32.042424,0.909091,400.41,0,489.39,0,0.833333,0,0.75,0,0,11,4500,353.570259,132.13182,0.666667,12
11167.23403,1,150.64,150.64,0,8362.154254,0.083333,0.083333,0,0.5,14,1,17000,2606.059389,2894.077159,0,12
204.166295,1,2630.52,1769.34,861.18,0,1,0.75,0.916667,0,0,96,4000,2534.005357,176.114115,0.916667,12
5931.699858,1,218,218,0,2527.492866,0.083333,0.083333,0,0.25,4,2,8000,1309.816518,1402.076478,0,12
279.811953,1,399.9,0,399.9,0,1,0,0.916667,0,0,14,1000,538.655831,195.433258,0,12
908.354652,1,231.35,0,231.35,944.183414,1,0,0.857143,0.142857,3,7,1000,161.97536,930.115009,0,7
80.707136,0.818182,682.27,567.95,114.32,0,0.583333,0.5,0.333333,0,0,16,7500,1065.255264,126.386467,0.666667,12
331.070135,0.75,81.2,81.2,0,419.341394,0.125,0.125,0,0.25,7,1,500,116.761487,205.065526,0,8
1083.379171,1,9.9,0,9.9,0,0.142857,0,0.142857,0,0,1,1900,186.923852,7243.733403,0,7
5580.530306,1,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1,19,9500,3340.041274,3024.949485,0,12
1043.025044,1,576,0,576,48.874389,1,0,1,0.083333,1,24,1000,733.677722,1082.915299,0,12
467.287934,1,4327.92,78,4249.92,0,1,0.083333,1,0,0,13,3000,4214.565847,182.841487,0.75,12
5520.201751,1,0,0,0,6218.171457,0,0,0,0.666667,23,0,7000,5878.42845,1719.694161,0,12
96.820999,0.272727,928.53,611.04,317.49,148.450478,0.25,0.25,0.166667,0.083333,2,13,3000,1827.504821,173.812568,1,12
